Plot ID,Row,Column,Accession,PECO:0007167,PECO:0007102,width,length,Rack,Sowing date,Harvest date,HI_CalcGbSamp_%,SpkPop_CalcGbSamp_m2,WtGrSp_CalcGbSamp_g,TGrUa_CalcFh_m2,GrNoSp_CalcGbSamp_No,TGW_CalcTGW_g,GrnYld100_Fh_tha,GrnYld85_Fh_tha,StrwYld100_CalcGbSamp_tha,StrwYld85_CalcGbSamp_tha,BioYld100_CalcGbSamp_tha,BmsNUpE_CalcFh_kgNOff/kg_Navail,BmsNUtE_CalcFh_kg_biomass/kg_Noff,GrnNUpE_CalcFh_kgNOff/kg_Navail,GrnNUE_CalcFh_kg_grain/kg_Navail,GrnNUtE_CalcFh_kg_grain/kg_Noff,GPD_CalcFh_%,Nsur_CalcFh_kgha,GrnNCnc_Com_%,GrnAlCnc_Icp_ppm,GrnAsCnc_Icp_ppm,GrnCaCnc_Icp_ppm,GrnCdCnc_Icp_ppm,GrnCoCnc_Icp_ppm,GrnCrCnc_Icp_ppm,GrnCuCnc_Icp_ppm,GrnFeCnc_Icp_ppm,GrnKCnc_Icp_ppm,GrnMgCnc_Icp_ppm,GrnMnCnc_Icp_ppm,GrnMoCnc_Icp_ppm,GrnNaCnc_Icp_ppm,GrnPCnc_Icp_ppm,GrnPbCnc_Icp_ppm,GrnSCnc_Icp_ppm,GrnSeCnc_Icp_ppm,GrnTiCnc_Icp_ppm,GrnZnCnc_Icp_ppm,StrwNCnc_Com_%,StrwAlCnc_Icp_ppm,StrwAsCnc_Icp_ppm,StrwCaCnc_Icp_ppm,StrwCdCnc_Icp_ppm,StrwCoCnc_Icp_ppm,StrwCrCnc_Icp_ppm,StrwCuCnc_Icp_ppm,StrwFeCnc_Icp_ppm,StrwKCnc_Icp_ppm,StrwMgCnc_Icp_ppm,StrwMnCnc_Icp_ppm,StrwMoCnc_Icp_ppm,StrwNaCnc_Icp_ppm,StrwNiCnc_Icp_ppm,StrwPCnc_Icp_ppm,StrwPbCnc_Icp_ppm,StrwSCnc_Icp_ppm,StrwSeCnc_Icp_ppm,StrwTiCnc_Icp_ppm,StrwZnCnc_Icp_ppm,BmsNCnc_CalcComb_%,BmsAlCnc_CalcIcp_ppm,BmsAsCnc_CalcIcp_ppm,BmsCaCnc_CalcIcp_ppm,BmsCdCnc_CalcIcp_ppm,BmsCoCnc_CalcIcp_ppm,BmsCrCnc_CalcIcp_ppm,BmsCuCnc_CalcIcp_ppm,BmsFeCnc_CalcIcp_ppm,BmsKCnc_CalcIcp_ppm,BmsMgCnc_CalcIcp_ppm,BmsMnCnc_CalcIcp_ppm,BmsMoCnc_CalcIcp_ppm,BmsNaCnc_CalcIcp_ppm,BmsPCnc_CalcIcp_ppm,BmsPbCnc_CalcIcp_ppm,BmsSCnc_CalcIcp_ppm,BmsSeCnc_CalcIcp_ppm,BmsTiCnc_CalcIcp_ppm,BmsZnCnc_CalcIcp_ppm,GrnNOff_CalcCombYld_kgha,GrnAlOff_CalcIcpYld_kgha,GrnAsOff_CalcIcpYld_kgha,GrnCaOff_CalcIcpYld_kgha,GrnCdOff_CalcIcpYld_kgha,GrnCoOff_CalcIcpYld_kgha,GrnCrOff_CalcIcpYld_kgha,GrnCuOff_CalcIcpYld_kgha,GrnFeOff_CalcIcpYld_kgha,GrnKOff_CalcIcpYld_kgha,GrnMgOff_CalcIcpYld_kgha,GrnMnOff_CalcIcpYld_kgha,GrnMoOff_CalcIcpYld_kgha,GrnNaOff_CalcIcpYld_kgha,GrnPOff_CalcIcpYld_kgha,GrnPbOff_CalcIcpYld_kgha,GrnSOff_CalcIcpYld_kgha,GrnSeOff_CalcIcpYld_kgha,GrnTiOff_CalcIcpYld_kgha,GrnZnOff_CalcIcpYld_kgha,StrwNOff_CalcCombYld_kgha,StrwAlOff_CalcIcpYld_kgha,StrwAsOff_CalcIcpYld_kgha,StrwCaOff_CalcIcpYld_kgha,StrwCdOff_CalcIcpYld_kgha,StrwCoOff_CalcIcpYld_kgha,StrwCrOff_CalcIcpYld_kgha,StrwCuOff_CalcIcpYld_kgha,StrwFeOff_CalcIcpYld_kgha,StrwKOff_CalcIcpYld_kgha,StrwMgOff_CalcIcpYld_kgha,StrwMnOff_CalcIcpYld_kgha,StrwMoOff_CalcIcpYld_kgha,StrwNaOff_CalcIcpYld_kgha,StrwNiOff_CalcIcpYld_kgha,StrwPOff_CalcIcpYld_kgha,StrwPbOff_CalcIcpYld_kgha,StrwSOff_CalcIcpYld_kgha,StrwSeOff_CalcIcpYld_kgha,StrwTiOff_CalcIcpYld_kgha,StrwZnOff_CalcIcpYld_kgha,BmsNOff_CalcCombYld_kgha,BmsAlOff_CalcIcpYld_kgha,BmsAsOff_CalcIcpYld_kgha,BmsCaOff_CalcIcpYld_kgha,BmsCdOff_CalcIcpYld_kgha,BmsCoOff_CalcIcpYld_kgha,BmsCrOff_CalcIcpYld_kgha,BmsCuOff_CalcIcpYld_kgha,BmsFeOff_CalcIcpYld_kgha,BmsKOff_CalcIcpYld_kgha,BmsMgOff_CalcIcpYld_kgha,BmsMnOff_CalcIcpYld_kgha,BmsMoOff_CalcIcpYld_kgha,BmsNaOff_CalcIcpYld_kgha,BmsPOff_CalcIcpYld_kgha,BmsPbOff_CalcIcpYld_kgha,BmsSOff_CalcIcpYld_kgha,BmsSeOff_CalcIcpYld_kgha,BmsTiOff_CalcIcpYld_kgha,BmsZnOff_CalcIcpYld_kgha,NHi_CalcCombYld_%,AlHi_CalcIcpYld_%,AsHi_CalcIcpYld_%,CaHi_CalcIcpYld_%,CdHi_CalcIcpYld_%,CoHi_CalcIcpYld_%,CrHi_CalcIcpYld_%,CuHi_CalcIcpYld_%,FeHi_CalcIcpYld_%,KHi_CalcIcpYld_%,MgHi_CalcIcpYld_%,MnHi_CalcIcpYld_%,MoHi_CalcIcpYld_%,NaHi_CalcIcpYld_%,PHi_CalcIcpYld_%,PbHi_CalcIcpYld_%,SHi_CalcIcpYld_%,SeHi_CalcIcpYld_%,TiHi_CalcIcpYld_%,ZnHi_CalcIcpYld_%,SlMinN_SoilSam_kgha,FertN_FertApl_kgha,AvailN_CalcNutAvail_kgha
274,2,40,Soissons,RFP,N100,1.8,9.0,1,2018-10-09,2019-09-01,45.31875891,508.0815149,1.335,21.74002636,42.78846154,31.2,6.78,7.979868498,8.18,9.63,14.97,70.24714233,98.78063293,55.56675349,31.44694595,44.76615689,0.160111928,95.84,1.767,0.000757597,5.06459,0.043224214,2.2957,1.7772,2.4096,0.000430966,0.002892132,0.401662673,0.109814855,0.003495697,2.92827,0.00263653,0.311877606,3.86792,0.132383613,,1.52818,0.002380057,0.3869,0.001928143,,0.218362722,1.43549,,1.93878,0.000147798,0.003375155,0.476030231,0.063864089,0.002947115,1.22786,0.002677276,3.16839,0.042626606,,0.075191824,,4.3226,0.000348419,1.01,0.001397666,,0.138992124,1.7863,,2.15191,0.000276126,0.003156255,0.442327777,0.084688406,0.003195725,1.99847,0.002658811,0.164647818,,0.101110433,,3.05591,0.001269132,119.85,0.051386932,0.000343525,2.931850116,0.000149873,0.000120106,0.001634039,0.029231927,0.196170113,27.24433013,7.448618864,0.237109186,0.001986214,0.178832906,21.15430941,0.002623568,8.979432479,,0.001036548,0.161436597,31.66,0.157802631,,17.87119177,0.000117483,,0.001586732,0.012096018,0.276228669,38.95915688,5.226750137,0.241197076,0.001004903,0.219113028,0.000259307,3.488636937,,6.153831957,,0.003537247,0.028515226,151.52,0.209189563,,20.80304189,0.000267356,,0.003220771,0.041327945,0.472398782,66.203487,12.675369,0.478306262,0.002991117,0.397945934,24.64294635,,15.13326444,,0.004573794,0.189951823,79.10179922,24.56476847,,14.09337217,56.05738791,,50.73439944,70.7316245,41.52637988,41.15240958,58.764513,49.57267028,66.40375329,44.93899573,85.84326368,,59.33572705,,22.66275047,84.98817985,115.6930672,100.0,215.69
275,2,41,Claire,RFP,N100,1.8,9.0,1,2018-10-09,2019-09-01,42.03935599,315.2431857,0.987,12.2982223,39.01185771,25.3,3.11,3.660529698,4.29,5.05,7.4,35.48088668,96.71106264,22.56126376,14.42536046,40.65670791,-0.367028575,167.03,1.564,0.000496437,0.00012973,0.048799176,9.9818,1.13629,3.3209,0.000390664,0.002681941,0.50482634,0.117734495,0.003475527,3.67336,0.002551688,0.345739053,2.88752,0.139736922,0.000173099,1.76913,0.00240107,0.6496,0.003673849,,0.240431996,7.5272,,2.59139,0.000206602,0.005750037,0.671663117,0.078680157,0.004052094,5.72546,0.003752986,7.63792,0.075698345,2.67979,0.103177394,0.000526753,0.000101217,0.000560257,1.03,0.002338086,,0.159870793,4.77866,,2.8987,0.000283981,0.004460229,0.601526011,0.09509835,0.003809709,4.86277,0.003247968,0.18922172,2.76712,0.118546784,0.000378079,6.6135,0.001334123,48.66,0.015446403,0.004036497,1.518362095,3.1556,3.5355,0.001033281,0.012155326,0.083447261,15.70742038,3.663250239,0.108139297,0.001142949,0.079394501,10.7574986,0.000898436,4.347844807,0.005385879,0.000550455,0.074708104,27.87,0.157601857,,10.31412213,0.000322626,,0.001111664,0.008862882,0.246666761,28.81320102,3.375244425,0.173827917,0.002456125,0.160996697,0.000327654,3.24732978,0.001149584,4.426134036,0.022596821,0.00434205,0.024034077,76.53,0.173048261,,11.83248422,0.000353682,,0.002144945,0.021018208,0.330114022,44.5206214,7.038494663,0.281967214,0.003599074,0.240391198,14.00482838,0.00204802,8.773978843,0.027982701,0.004892504,0.098742181,63.58709117,8.926066679,,12.83214975,8.780669449,,48.17284971,57.83235923,25.2783147,35.28122449,52.04593331,38.35172735,31.75674716,33.02720809,76.8127842,43.868519,49.55385561,19.2471754,11.2509777,75.65976706,115.6930672,100.0,215.69
276,2,42,Xi19,RFP,N100,1.8,9.0,1,2018-10-09,2019-09-01,46.68341408,407.3188598,1.561,16.9553264,41.62666667,37.5,6.36,7.48029106,7.26,8.54,13.62,63.27134306,99.80023716,45.95654292,29.47821868,46.59015797,-0.085378366,116.57,1.559,0.00038838,,0.035162489,2.1226,1.7227,4.61894,0.000346836,0.002636943,0.443267221,0.09879006,0.003235799,4.05223,0.002274183,0.304645624,8.98552,0.130111104,,1.4914,0.001842935,0.5143,0.002715369,0.000150072,0.244297711,1.73325,,2.01565,0.000179565,0.004608465,0.642165636,0.065118302,0.004458316,5.46446,0.003388971,3.93728,0.054453662,2.16822,0.089797028,,7.9819,0.000434684,1.0,0.001629051,,0.14666625,1.9152,,3.2395,0.000257653,0.003688091,0.549313065,0.080837428,0.003887604,4.8519,0.00286855,0.171251811,1.57549,0.108617015,,4.95148,0.001092104,99.13,0.024694177,,2.23571807,0.00013496,0.000109533,0.002936833,0.022052682,0.167663331,28.18402655,6.281316429,0.205740128,0.00257651,0.144598208,19.37012246,0.000571321,8.272785873,,0.000948267,0.117178396,37.35,0.19718141,0.010897758,17.74011959,0.000125863,,0.001463702,0.01303947,0.334652018,46.6320176,4.728683137,0.323748694,0.003968119,0.246096267,0.000285913,3.954251005,0.001574489,6.520773375,,0.00579561,0.031565331,136.47,0.221875587,,19.97583766,0.000260824,,0.004400535,0.035092152,0.502315349,74.81604415,11.00999957,0.529488822,0.006544628,0.390694475,23.32437347,0.002145811,14.79355925,,0.006743878,0.148743727,72.63405627,11.12974056,,11.19211173,51.74390186,,66.7380992,62.84220442,33.37810226,37.67109965,57.05101432,38.85636856,39.36831085,37.01055861,83.04670001,26.62496784,55.92153811,,14.0611594,78.77871449,115.6930672,100.0,215.69
277,2,43,Hereward,RFP,N100,1.8,9.0,1,2018-10-09,2019-09-01,45.43845991,484.5856492,1.284,17.57649643,36.27118644,35.4,6.22,7.320093807,7.47,8.79,13.69,60.72305016,104.5495589,46.03967753,28.84691575,47.5057094,-0.06040021,116.39,1.596,0.001739016,1.82616,0.040703578,1.9192,1.19745,5.73571,0.000333255,0.00277139,0.465002517,0.100764503,0.003012007,5.58493,0.002099688,0.326435323,1.7772,0.13242511,0.000153487,1.4086,0.002046075,0.4239,0.00203998,,0.272049021,5.87969,,1.9514,0.000154398,0.003173171,0.539573983,0.063593005,0.003656184,2.38824,0.002505993,,0.04612288,,0.077183342,,3.3224,0.00046124,0.96,0.001903226,,0.166929215,4.082,,3.64569,0.000235668,0.002990608,0.505689858,0.080483161,0.00336348,3.8477,0.002321374,0.173492537,,0.102284351,,2.45138,0.001181365,99.3,0.108202938,0.001136249,2.532609073,0.000119403,7.4564,0.003568803,0.020735403,0.172438124,28.93282738,6.269647741,0.187409471,0.003474988,0.130644253,20.31106608,0.001105676,8.239595925,0.009550105,0.000876107,0.127308438,31.67,0.152413873,,20.32571154,0.000439292,,0.001423397,0.01153561,0.237078474,40.31341517,4.751250616,0.273165959,0.001784336,0.187231305,,3.44599787,,5.766631092,,0.002480665,0.034460819,130.98,0.26061681,,22.85832062,0.000558695,,0.0049922,0.032271013,0.409516599,69.24624255,11.02089836,0.46057543,0.005259323,0.317875559,23.75706395,,14.00622702,,0.003356772,0.161769258,75.8191122,41.51801939,,11.0795938,21.37178335,,71.48757931,64.25395717,42.10772531,41.78252323,56.88871758,40.6902885,66.07290718,41.09918169,85.49484954,,58.82809064,,26.0996966,78.69754743,115.6930672,100.0,215.69
278,2,44,Graham,RFP,N100,1.8,9.0,1,2018-10-09,2019-09-01,47.71301713,582.3747019,1.354,19.86235129,34.10579345,39.7,7.89,9.276886427,8.64,10.17,16.53,69.31392583,110.5420723,50.59656918,36.55821472,52.7429579,-0.125554646,106.56,1.384,0.001952568,8.3699,0.038009913,,,2.31721,0.000314002,0.002721183,0.453262709,0.09262216,0.002754333,4.8358,0.002215739,0.289768761,4.86874,0.122132566,0.000125988,9.18244,0.001897788,0.4672,0.002674326,1.06232,0.310238198,,,2.2499,0.000213965,0.005003346,0.541223635,0.067475479,0.004536852,6.05423,0.003930769,1.4511,0.050748086,3.14855,0.097881405,,7.4075,0.000406055,0.9,0.002329953,9.5486,0.180349869,,,2.2821,0.000261695,0.003914457,0.499254824,0.07947372,0.003686359,5.47288,0.003112476,0.164792062,3.96931,0.109452365,,4.3114,0.001117806,109.13,0.153966853,0.000659996,2.99721596,,,0.001827202,0.024760151,0.214574861,35.74136674,7.303584741,0.217188926,0.0038132,0.174718813,22.849291,0.003839176,9.630584527,0.009934613,0.000724068,0.149647264,40.37,0.231095882,0.000917976,26.80853838,,,0.001944198,0.018489281,0.43235296,46.76862718,5.830742297,0.392041878,0.005231625,0.339668566,0.001253935,4.385282115,0.002720749,8.458202166,,0.006400633,0.03508833,149.51,0.385062734,0.001577973,29.80575434,,,0.0037714,0.043249432,0.646927821,82.50999392,13.13432704,0.609230805,0.009044825,0.514387379,27.23457311,0.006559925,18.08878669,,0.007124701,0.184735594,72.99625374,39.98487489,41.82558435,10.05582991,,,48.44889897,57.24965658,33.16828463,43.31762135,55.60684396,35.6496954,42.15891277,33.96638798,83.89810592,58.52469917,53.24063294,,10.16278462,81.00618861,115.6930672,100.0,215.69
279,2,45,Robigus,RFP,N100,1.8,9.0,1,2018-10-09,2019-09-01,38.37814397,289.6896325,0.708,7.768949236,26.81818182,26.4,2.05,2.412944233,3.29,3.87,5.34,28.70764337,86.30749549,18.24756835,9.5088944,33.12321488,-0.105652391,176.33,1.919,0.001824549,8.66748,0.057941858,2.39988,1.1641,2.03717,0.000487143,0.003203546,0.530191361,0.126026018,0.004480891,4.5611,0.002381475,0.41935597,1.38371,0.146199393,2.6661,6.32387,0.003217427,0.6851,0.002144286,,0.231718435,7.04775,,3.31492,0.00021705,0.004096415,0.835650151,0.053072554,0.004384535,6.2532,0.003774868,1.89282,0.087437985,5.31789,0.126550451,,3.55641,0.000827466,1.16,0.002021577,,0.16502621,5.26398,,2.82454,0.000320707,0.003753748,0.718420736,0.08107074,0.004421515,5.5893,0.00324011,0.214821948,3.8082,0.13409135,,2.43422,0.001744689,39.36,0.037421546,0.001777702,1.188389015,4.92215,2.38757,0.000417824,0.00999131,0.065704816,10.87423859,2.584796911,0.091903187,0.000924205,0.048844109,8.601001847,0.000283799,2.998553358,0.000534617,0.000129703,0.065989516,22.56,0.070615457,,7.630932364,0.000232096,,0.001091666,0.007147877,0.134902784,27.51956175,1.747780976,0.144391145,0.002058351,0.124313657,0.000623342,2.879500515,0.001751283,4.167548996,,0.001171194,0.027250044,61.92,0.108037003,,8.819321379,0.000281317,,0.00150949,0.017139188,0.2006076,38.39380034,4.332577887,0.236294331,0.002982556,0.173157765,11.48050236,0.002035082,7.166102354,,0.001300897,0.09323956,63.56344935,34.63771233,,13.47483513,17.49679172,,27.67982144,58.29512216,32.75290469,28.32290238,59.65956016,38.89352156,30.98700811,28.20786492,74.91834047,13.94533055,41.84357423,,9.970256691,70.77416064,115.6930672,100.0,215.69
280,2,46,Maris Widgeon,RFP,N100,1.8,9.0,1,2018-10-09,2019-09-01,38.90382745,399.3287521,1.36,13.27841327,33.25183374,40.9,5.43,6.389260034,8.53,10.03,13.96,56.4178094,114.7162003,44.23897589,25.17869999,44.62899262,0.030746291,120.27,1.757,0.000633239,,0.039955985,2.4866,1.62476,2.3688,0.000377249,0.002416385,0.406946434,0.099541146,0.003220465,5.65751,0.002488263,0.351232813,1.2652,0.13658298,0.000115451,9.8199,0.002384924,0.308,0.001937749,,0.20372458,5.097,,1.03596,0.000147134,0.003643826,0.5004111,0.040244531,0.002133816,3.92553,0.003309747,,0.037603529,,0.066170162,,3.81235,0.00033583,0.87,0.001430245,,0.140012328,4.07914,,1.55421,0.000236657,0.003166304,0.464049767,0.063313184,0.002556564,4.59933,0.002990158,0.159617324,,0.093563443,,2.7112,0.001133006,95.42,0.03439042,,2.169958037,0.000134722,8.82389,0.001286072,0.020487919,0.131230734,22.10073599,5.405951238,0.174899304,0.003072519,0.135134342,19.07500108,0.000684573,7.417645499,0.006269982,0.000533262,0.129522164,26.27,0.16526796,,17.3753913,0.000434716,,0.000883558,0.01254884,0.310776911,42.67937957,3.43240115,0.181990223,0.003348028,0.282283821,,3.207153657,,5.643562778,,0.003251504,0.028642458,121.69,0.19965838,,19.54534934,0.000569438,,0.00216963,0.033036758,0.442007645,64.78011556,8.838352388,0.356889527,0.006420547,0.417418163,22.28215473,,13.06120828,,0.003784766,0.158164622,78.41314004,17.22463148,,11.10217065,23.65870603,,59.27611397,62.01552347,29.68969787,34.11654301,61.16469451,49.00656658,47.8544784,32.37385285,85.60662694,,56.79141885,,14.08969653,81.89073007,115.6930672,100.0,215.69
398,2,47,Discarded,,,1.8,9.0,,2018-10-09,2019-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,2,48,Discarded,,,1.8,9.0,,2018-10-09,2019-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,2,49,Discarded,,,1.8,9.0,,2018-10-09,2019-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,2,50,Discarded,,,1.8,9.0,,2018-10-09,2019-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2,51,Graham,RFP,N200,1.8,9.0,1,2018-10-09,2019-09-02,47.86330593,512.0172401,1.409,21.09451144,41.19883041,34.2,7.21,8.487438722,7.86,9.25,15.07,71.45941216,66.81414288,56.26244242,22.85233242,31.97945761,0.377884524,138.08,2.462,0.001520442,5.67475,0.041607469,2.12598,3.3384,5.8268,0.000269471,0.002654245,0.407561315,0.074914717,0.002624547,5.53912,0.002540764,0.246352284,8.2028,0.127416396,0.000242499,9.5321,0.001771292,0.6105,0.004055432,,0.282579912,2.65448,,2.29295,0.000175317,0.005307466,0.636967487,0.052079347,0.003586481,6.25144,0.003926103,1.18714,0.054546847,3.08298,0.095520881,,6.7459,0.000417131,1.5,0.002842102,,0.167242534,2.4152,,3.98144,0.000220382,0.004037547,0.527166109,0.06300911,0.003126068,5.9105,0.003263034,0.14635127,1.99998,0.110787129,,3.97332,0.001065277,177.62,0.109689608,0.004093947,3.001697185,0.000153375,0.000240843,0.004199228,0.019440512,0.191485818,29.40278932,5.404589623,0.189343319,0.003996103,0.183298947,17.77264925,0.000591776,9.192230234,0.017494685,0.00068767,0.12778673,47.98,0.318693733,,22.20637454,0.000208601,,0.001801898,0.013777191,0.417084092,50.0557116,4.092624516,0.281841482,0.004912658,0.30853051,0.000932904,4.286531561,0.002422744,7.506451662,,0.005301226,0.032779963,225.59,0.428383341,,25.20807172,0.000361976,,0.006001125,0.033217704,0.60856991,79.45850092,9.497214139,0.471184802,0.008908761,0.491829457,22.05918081,0.00301452,16.6986819,,0.005988897,0.160566693,78.73342464,25.60547933,,11.90768266,42.37167632,,69.97400226,58.52455189,31.46488422,37.00395675,56.90710501,40.18451333,44.85587881,37.26880217,80.56803832,19.63086508,55.04763964,,11.48241903,79.58483043,115.6930672,200.0,315.69
282,2,52,Crusoe,RFP,N200,1.8,9.0,1,2018-10-09,2019-09-02,45.22704523,621.99138,0.994,18.90701626,30.39755352,32.7,6.18,7.273640373,7.49,8.81,13.67,67.07143111,64.56095075,48.35337534,19.58419414,29.1990104,0.335942952,163.04,2.469,0.000882746,0.000245218,0.048930604,8.1116,,2.23474,0.000319485,0.002644426,0.391665741,0.079925144,0.003233343,6.5458,0.001973342,0.262812939,5.4495,0.147354195,0.000115498,5.2496,0.002013974,0.7892,0.003506325,0.000234509,0.239100806,1.15246,,2.49683,0.000193835,0.007014795,0.613837107,0.051400938,0.003994299,8.92782,0.003181922,1.96551,0.072148254,,0.093644365,,5.854,0.000502383,1.55,0.002319757,0.000239353,0.153092443,3.7274,,2.3783,0.000250663,0.005038206,0.513355563,0.064301593,0.003650141,7.8505,0.002635317,0.158380257,,0.117935735,,3.41416,0.001186031,152.65,0.054576587,0.015160864,3.025180738,5.00862,,0.001381648,0.019752483,0.163494156,24.21510388,4.941447383,0.199904455,0.004047004,0.122003728,16.24865782,0.000336392,9.110312108,0.007140765,0.000324027,0.12451583,59.09,0.262537192,0.017558939,17.90274992,8.6296,,0.001869513,0.014513462,0.525235043,45.96125124,3.848661821,0.299074446,0.006684731,0.238247472,0.001471682,5.402123782,,7.011652049,,0.00434317,0.037616095,211.74,0.317113779,0.032719803,20.92793066,5.09491,,0.003251161,0.034265944,0.688729199,70.17635512,8.790109204,0.4989789,0.010731735,0.360251201,21.6507816,,16.12196416,,0.004667197,0.162131924,72.09235667,17.21041181,46.335439,14.45523108,98.30633665,,42.49707471,57.64464688,23.73852546,34.50607236,56.21599537,40.06270696,37.71062199,33.86629332,75.04882788,,56.50869844,,6.942651496,76.79908204,115.6930672,200.0,315.69
283,2,53,Cadenza,RFP,N200,1.8,9.0,1,2018-10-09,2019-09-02,42.33994114,396.186903,1.525,16.02612804,40.45092838,37.7,6.04,7.108059142,8.23,9.68,14.27,49.79208741,90.7808679,37.39637216,19.13836856,38.43656604,-0.185733451,197.64,1.954,0.000227053,1.7692,0.045924466,3.88886,,2.36165,0.000321628,0.003430969,0.391296824,0.105943307,0.00400938,3.5004,0.002104057,0.327925468,1.38874,0.1608757,8.66461,3.8212,0.002276527,0.4756,0.001719817,,0.236081523,3.9954,,1.27836,0.000139314,0.003008984,0.673892211,0.04452718,0.003546639,6.26253,0.002716434,5.8347,0.03609687,5.49573,0.08667344,,3.33972,0.000342436,1.1,0.001087782,,0.155569137,3.9529,,1.7373,0.000216506,0.003187652,0.55424149,0.070530732,0.003742563,5.0934,0.002457154,0.159656926,3.75683,0.118090633,,2.08666,0.001161329,118.06,0.013718212,0.001063924,2.774687471,0.000234959,,0.001426875,0.019432311,0.207294003,23.64156822,6.400936002,0.242240764,0.002114892,0.127124001,19.81276576,0.000839054,9.719868922,0.00523503,0.000229719,0.137544362,39.13,0.141506694,,19.42481038,0.000328742,,0.001051838,0.011462738,0.247579475,55.44791579,3.663700628,0.291817792,0.005152812,0.223508424,0.000480028,2.970053889,0.004521896,7.131499,,0.002747922,0.028175664,157.19,0.155224906,,22.19949785,0.000563701,,0.002478713,0.030895049,0.454873478,79.08948401,10.06463663,0.534058555,0.007267703,0.350632425,22.78281965,0.005360949,16.85136792,,0.002977641,0.165720025,75.10505003,8.837636088,,12.49887493,41.68151276,,57.5651571,62.8978153,45.57179377,29.89217658,63.59828216,45.35846516,29.09986014,36.25563181,86.96362463,15.65121762,57.67999943,,7.714785494,82.99803321,115.6930672,200.0,315.69
284,2,54,Istabraq,RFP,N200,1.8,9.0,1,2018-10-09,2019-09-02,49.20362366,444.4379161,1.662,24.37807975,54.85148515,30.3,7.39,8.69006843,7.63,8.97,15.01,58.98023249,80.62570204,43.87108239,23.39791061,39.67076701,-0.200945242,177.2,1.875,0.000232952,0.000138956,0.045063348,1.00383,,4.08261,0.000301,0.002496856,0.443896113,0.082213035,0.00347488,6.52132,0.001819224,0.277154856,0.000136137,0.136684473,0.000275147,9.05193,0.001979257,0.6255,0.002139591,,0.316103192,,,1.6177,0.000201526,0.003823575,0.842151864,0.039929969,0.004690664,8.99342,0.002848701,1.1086,0.052239506,,0.09786623,,6.3394,0.000428434,1.24,0.001201455,,0.182741767,,,2.8353,0.000250471,0.003170781,0.646195603,0.06073477,0.004092454,7.7775,0.002342161,0.162906009,,0.116966212,,3.66128,0.001191495,138.5,0.017207149,0.010264052,3.328630393,0.000741487,,0.003015642,0.022233541,0.184431707,32.78864456,6.072713683,0.256674015,0.00481701,0.134378009,20.47220468,0.010055807,10.09627807,0.020323916,0.000668626,0.146198949,47.7,0.16315803,,24.1049729,,,0.001233607,0.015367676,0.291573036,64.21968638,3.04492599,0.357694372,0.006858079,0.217232453,0.000844969,3.983610118,,7.462951624,,0.004827765,0.032670982,186.2,0.18036518,,27.43360329,,,0.004249249,0.037601216,0.476004743,97.00833093,9.117639673,0.614368387,0.011675089,0.351610462,24.45581479,,17.5592297,,0.005496391,0.178869931,74.38268814,9.540172528,,12.13340573,,,70.96881559,59.12984461,38.74577085,33.79982342,66.60401048,41.77851928,41.25887581,38.21786419,83.71099,,57.49841108,,12.16481761,81.73478253,115.6930672,200.0,315.69
